DateID;CustomerID;TotalTimeWatched;Platform;PlayEventType;VideoTitle;TotalTimeWatched_Hours;DayOfWeekName
2021/02/22;FZ6H4BYYKE3XG6NV57786R2I000U;2;Web;LiveTV;Music Zone;0.03333333333333333;Monday
2021/02/24;KURTD4R8BFO90XY5K0HILPH7001X;660;Leanback;LiveTV;Unknown;11;Wednesday
2021/02/24;IU7TALZFA4A19B369AM2F809006P;5220;Leanback;LiveTV;Unknown;87;Wednesday
2021/02/25;IOYHGH4NELJF81KJGW2OBR7W000G;354;Leanback;LiveTV;Unknown;5.9;Thursday
2021/02/25;369U2QHPJIFOKK876H94FAI70016;420;Leanback;Other;Escape To The Country;7;Thursday
2021/02/25;H9Q00LM5FAQWGG4X2XGDFKDZ002O;1709;iOS;LiveTV;Trafficked With Mariana Van Zeller;28.483333333333334;Thursday
2021/02/27;6Z4N6OHFELKRGF5LCYFK8OB7002M;1077;Web;LiveTV;Focus;17.95;Saturday
2021/02/28;EJDJ2Y551IK5C3NRIFV98V5D0023;11;Leanback;LiveTV;The Big Bang Theory;0.18333333333333332;Sunday
2021/03/02;7FYNKIKODA73F2FC5BUO4JUN0031;120;Leanback;LiveTV;Unknown;2;Tuesday
2021/03/02;DVL541IC6FJ4DG263LFKF2FN005L;420;Android;LiveTV;Unknown;7;Tuesday
2021/03/03;HUD9LRDQ780WEXKGD3QYBPDQ0055;1140;Leanback;Other;Binnelanders;19;Wednesday
2021/03/04;KIP080QWCHM4KFDXGIEIAU77002K;600;Leanback;LiveTV;Unknown;10;Thursday
2021/03/05;14WMFY74CBBN2CETEUP15O78001Q;360;Leanback;Other;Premier League;6;Friday
2021/03/06;KU4Z7PI28W2KDNIM9TYRF6FA0046;2280;Web;LiveTV;BBC World News;38;Saturday
2021/03/07;4182KDXZDPYLJ7SEJJ1AKO59003Y;10440;Leanback;LiveTV;Unknown;174;Sunday
2021/03/07;FLXL57KK1LRMKP6TB8KYKUWV006O;420;Leanback;Other;WWE SmackDown LIVE;7;Sunday
2021/03/07;KA8H3MIC62ZY50A8KGCBFTDT004R;60;Leanback;LiveTV;Unknown;1;Sunday
2021/03/08;0YZX62U895KXJ3U0IS7K7EYR0053;840;Leanback;Other;The Wife;14;Monday
2021/02/23;KURTD4R8BFO90XY5K0HILPH7001X;120;Leanback;LiveTV;Uyaphuza;2;Tuesday
2021/02/25;FF3Q3RJ23VY19D8H37E50FTO0055;1320;Web;LiveTV;Int CRI '21: IND v ENG 3rd Test D2;22;Thursday
2021/02/26;CR1G29R074Y93PVPBAXALFBQ002O;5723;Leanback;Catch Up;Boer Soek 'N Vrou;95.38333333333334;Friday
2021/02/27;BBDDBE52HO8S2BUNJETN8L3V0064;36;Web;LiveTV;PL 20/21: Man City v West Ham;0.6;Saturday
2021/03/03;MGSP66WAG6HL0U4C8TCMJU5L002C;6;Android;Catch Up;The Buzz;0.1;Wednesday
2021/03/03;9NWMA1XUDZC87YXJ2G58EL4M0019;120;Web;LiveTV;The South African Morning;2;Wednesday
2021/03/05;LNINAXXT5QBDF0R314JX4SFO002C;60;Web;LiveTV;American Idol;1;Friday
2021/03/05;6YTB699B7ED24YD32SVJJ4HI0071;360;Leanback;LiveTV;Unknown;6;Friday
2021/03/05;44QBI876MEQWJ433HHXC3HEU006D;720;Leanback;LiveTV;Money for Nothing;12;Friday
2021/03/06;AT6U93B83VX0DKIG297HIFD1005K;720;Leanback;LiveTV;Unknown;12;Saturday
2021/03/07;7RS7LOH7J5Y9J0Z3HMEMF2TA005G;660;Web;LiveTV;Gospel Classics;11;Sunday
2021/03/07;EPBF04WULJ4Z3T1GEO1UIT7E006H;60;Leanback;LiveTV;FIH Pro League '21: (M) BEL v NED;1;Sunday
2021/03/08;7VYBH2YZ3CYJAU9Q8EPSJ01L004Y;60;Leanback;LiveTV;Unknown;1;Monday
2021/03/09;D3TT5UELK7U07Q69JB0IDBLW0022;360;Leanback;LiveTV;Unknown;6;Tuesday
2021/02/22;FZ6H4BYYKE3XG6NV57786R2I000U;3;Web;LiveTV;Ugubhu Lwami;0.05;Monday
2021/02/22;D3TT5UELK7U07Q69JB0IDBLW0022;1680;Leanback;Catch Up;Octopussy;28;Monday
2021/02/22;FIA19CG3BP7R0W1D8IDYJ48Y003E;4440;Leanback;LiveTV;Unknown;74;Monday
2021/02/23;2B583A5KE8YOG8ZJD63Y46LN001N;1811;Web;LiveTV;Landbouweekliks;30.183333333333334;Tuesday
2021/02/23;ADFQJ9FVBIWSIYQ8G7PR21HX0042;1560;Leanback;LiveTV;Unknown;26;Tuesday
2021/02/24;F2CI4KOVM23ILX8X0PHIGNEI006P;28;Leanback;LiveTV;Unknown;0.4666666666666667;Wednesday
2021/02/24;3YD670SYEC196D8VH1EQ7AW6000W;1080;Leanback;Catch Up;Arendsvlei;18;Wednesday
2021/02/25;ATCRGFHM5AI3984CI13R1P8H003X;60;Leanback;LiveTV;Unknown;1;Thursday
2021/02/25;I7SNFC8FAWR3AS8HDYGDGWK0003Q;2750;Android;Catch Up;Muvhango;45.833333333333336;Thursday
2021/02/26;MGSP66WAG6HL0U4C8TCMJU5L002C;2584;Android;Catch Up;The Buzz;43.06666666666667;Friday
2021/02/27;6D2Z5H92G06PF0RR27S11U8A006N;2040;Leanback;LiveTV;Unknown;34;Saturday
2021/02/28;0IMGCY9ZIJPV59LECPSJ22ID004A;8480;Web;LiveTV;Unknown;141.33333333333334;Sunday
2021/02/28;3YD670SYEC196D8VH1EQ7AW6000W;1020;Leanback;LiveTV;Unknown;17;Sunday
2021/02/28;D1COFVKB7R35KG4Y8QL2AP4U002B;70;Android;LiveTV;Unknown;1.1666666666666667;Sunday
2021/03/01;D6QF4Q2OKNOZGA03G2IMI06N005F;240;Leanback;LiveTV;Unknown;4;Monday
2021/03/03;DIGVCD6T4UNEJ8EC14IYFFHW000S;2100;Web;LiveTV;Forged In Fire;35;Wednesday
2021/03/03;GIWL6RP19OMIANA407OT327A0073;180;Leanback;Catch Up;MTV Cribs Collection;3;Wednesday
2021/03/05;DK3OFV4G89XBLZUOCEP1FMC7003G;1620;Web;LiveTV;Morning Live;27;Friday
2021/03/06;99XY8K7T71P3KIC125HPLFM1004C;21480;Leanback;LiveTV;top gear;358;Saturday
2021/03/09;CPD04PCAKQU395A633QOCDF00039;420;Leanback;LiveTV;Unknown;7;Tuesday
2021/02/23;EMJ208VJCKWX0WJC5LXBI7S0003Y;360;Leanback;LiveTV;Unknown;6;Tuesday
2021/02/23;EMJ208VJCKWX0WJC5LXBI7S0003Y;8280;Leanback;LiveTV;Unknown;138;Tuesday
2021/02/23;9494F5W8E8TBHRDU49ML0Q4N0042;240;Android;LiveTV;Unknown;4;Tuesday
2021/02/24;1U36FLALG37JJ85B9NQEB66J005N;420;Leanback;Other;Gomora;7;Wednesday
2021/02/25;88H0JM1T0DI47R0OA7WL3LUC002K;1560;Android;LiveTV;Unknown;26;Thursday
2021/02/25;IZVLFJVA4RHP6JHQ4X5V4BCY006N;1080;Android;Catch Up;Ellen's Game Of Games;18;Thursday
2021/02/25;KGRYJSUZ2B1M3T0P0RY8I1GQ0031;2768;iOS;LiveTV;WTA 500 '21: Adelaide Int QF4;46.13333333333333;Thursday
2021/02/26;JQPCIA0W3STGHOM9D5B3BSQ8004G;720;Leanback;Other;Dloz'lami;12;Friday
2021/02/26;D3TWF3UGA4BJAO58I28SECLG005W;60;Leanback;LiveTV;Unknown;1;Friday
2021/03/02;HG64K7449Y0B537D5UX5J846001G;660;Android;LiveTV;Unknown;11;Tuesday
2021/03/03;ARWVIOV5HBHH26KS0YJFDBC6006N;3101;iOS;LiveTV;Legacy;51.68333333333333;Wednesday
2021/03/03;1YVI426GELIXM0MXKW9K407U004L;1200;Leanback;LiveTV;Godzilla: King Of The Monsters;20;Wednesday
2021/03/08;841NJLAP5ZR83KQF2FSZEUQH0011;180;Leanback;LiveTV;Suidooster;3;Monday
2021/02/23;GIDP44AX4BSLG7GIK2QSHUBS005G;240;Leanback;LiveTV;Unknown;4;Tuesday
2021/02/23;JFI0839F8G8LKIWVCVCCBIMO0045;33;iOS;LiveTV;UCL 20/21: A Madrid v Chelsea;0.55;Tuesday
2021/02/24;5GHW81551IM3J0LKFA71LZ6V005Z;126;Web;LiveTV;South Africa Tonight;2.1;Wednesday
2021/02/25;D0785AJEK4OFDM0WFP6ELYSQ0015;9960;Leanback;LiveTV;Unknown;166;Thursday
2021/02/26;7Y131H7DGPFOM2JXFQ19EZ6A006N;315;Leanback;LiveTV;Expedition Bigfoot;5.25;Friday
2021/02/27;9HYHLUEP3SPZKGW2HS2537S0006E;9600;Leanback;LiveTV;Unknown;160;Saturday
2021/02/27;5GHW81551IM3J0LKFA71LZ6V005Z;124;Web;LiveTV;Newsgrid;2.066666666666667;Saturday
2021/03/03;1XW6DWQZB32THMVE60XBD1JJ001C;1500;Leanback;LiveTV;Unknown;25;Wednesday
2021/03/05;JLP8HMRSERRT7SHE2L7V8177004S;660;iOS;LiveTV;Morning Live;11;Friday
2021/03/07;D3TWF3UGA4BJAO58I28SECLG005W;3060;Leanback;LiveTV;Unknown;51;Sunday
2021/03/07;9X1822ANLJ9OF34I7N474IK6003W;120;Leanback;LiveTV;Unknown;2;Sunday
2021/03/08;IFIPM513BCIM7WA5E0SQ6YNL006X;1020;Leanback;LiveTV;CBS Presents Oprah With Meghan And...;17;Monday
2021/02/22;D1COFVKB7R35KG4Y8QL2AP4U002B;2856;Leanback;LiveTV;South Africa Tonight;47.6;Monday
2021/02/24;D1COFVKB7R35KG4Y8QL2AP4U002B;506;Leanback;LiveTV;Bluey;8.433333333333334;Wednesday
2021/02/24;9BYM2X0WGJ2BER9WLQ95D7XI003M;5100;Leanback;LiveTV;Unknown;85;Wednesday
2021/03/01;68WQ5Y219XYF0ZPF1JOV7VRL000G;900;Leanback;LiveTV;Unknown;15;Monday
2021/03/01;99XY8K7T71P3KIC125HPLFM1004C;7992;Leanback;LiveTV;Silwerskerm Fees 06: Venster;133.2;Monday
2021/03/05;7X205RD7KE7QAMJS0S5KFDB1000I;960;Leanback;LiveTV;Unknown;16;Friday
2021/03/05;4XU4AM8JJFAI54U5IN9R446Z003G;1260;Web;Catch Up;Scandal!;21;Friday
2021/03/07;0GDI0BIILZ0A3LJJKGKV8K55002G;60;Leanback;LiveTV;A.I. Artificial Intelligence;1;Sunday
2021/02/23;APMDFNURG3717TEHKQLJCSOS001M;60;iOS;LiveTV;Triple D Nation: Something For...;1;Tuesday
2021/02/23;9YQ07AQX2KGRDO0P6BWJ2AWW005P;4852;Android;Catch Up;The Good Doctor;80.86666666666666;Tuesday
2021/02/23;AY630LJOGPBOG6P9BMDBD98I0057;8273;Leanback;LiveTV;The Amazing World Of Gumball;137.88333333333333;Tuesday
2021/02/24;5NK5ILO11S310QYPEIHPHLH8001L;1080;Leanback;LiveTV;The South African Morning;18;Wednesday
2021/02/24;4XU4AM8JJFAI54U5IN9R446Z003G;1129;Web;LiveTV;Youth Year 2;18.816666666666666;Wednesday
2021/02/24;L8RHFG6JK1I1LRX94YJ5K4WE0071;828;Leanback;Other;Grown-Ish;13.8;Wednesday
2021/02/25;154I2PEVANBDHLHX4ZK62YC0006R;4090;Web;LiveTV;Exposed;68.16666666666667;Thursday
2021/02/26;KWVGC31EFNDI58QG7V842BDA003F;6700;Android;Catch Up;The Wedding Guest;111.66666666666667;Friday
2021/02/28;8DCNAI3T3JCZDCORDUW90F1W0047;3;Leanback;LiveTV;Unknown;0.05;Sunday
2021/02/28;44QBI876MEQWJ433HHXC3HEU006D;479;Leanback;LiveTV;Carte Blanche;7.983333333333333;Sunday
2021/03/01;DGXM5TJ18W1LANOLKJJN5MFT000G;120;Leanback;LiveTV;Below Deck Mediterranean;2;Monday
2021/03/04;KU4Z7PI28W2KDNIM9TYRF6FA0046;60;Web;LiveTV;Covid-19 Business Watch;1;Thursday
2021/03/05;4J9946KCLJ9UJ8490B4G02ZS001B;2460;Leanback;Other;Walker;41;Friday
2021/03/06;6FIOCHCDGFZF56W9ET9THOYQ002O;540;Android;LiveTV;Unknown;9;Saturday
2021/03/07;JYOGA9HQ4XY696D39OMU9LAG000H;1440;Leanback;Catch Up;India v England Test Series;24;Sunday
2021/03/07;KA8H3MIC62ZY50A8KGCBFTDT004R;300;Leanback;LiveTV;Unknown;5;Sunday
2021/03/08;977NCTXK6LZ82F0J5IDL4ZFC001D;60;Web;Catch Up;WWE SmackDown LIVE;1;Monday
2021/03/09;JAT8LGNK3SQKLYVX3M22KO3H0062;600;Leanback;Other;Arnold Palmer Invitational;10;Tuesday
2021/03/09;6BZ4ID47M5F03PMKLZ5JL21C001M;3240;Android;LiveTV;Unknown;54;Tuesday
2021/02/22;AT6U93B83VX0DKIG297HIFD1005K;15240;Leanback;LiveTV;Unknown;254;Monday
2021/02/23;L6CLEF7NLPK4HS731JBX5ZD60013;964;Android;Catch Up;Gomora;16.066666666666666;Tuesday
2021/02/23;1VLDESTWLVV0LZRD0YX0CEPL003U;4248;Web;LiveTV;Venda/Tsonga News;70.8;Tuesday
2021/02/23;E2W4A4LSLG0Y7U828WPYD3WX000W;50;iOS;LiveTV;CSA T20 '21: Lions v vs Knights;0.8333333333333334;Tuesday
2021/02/24;3YD670SYEC196D8VH1EQ7AW6000W;1380;Leanback;LiveTV;Unknown;23;Wednesday
2021/02/24;AT6U93B83VX0DKIG297HIFD1005K;8820;Leanback;LiveTV;Unknown;147;Wednesday
2021/02/28;IFIPM513BCIM7WA5E0SQ6YNL006X;480;Leanback;Other;Masterchef Australia;8;Sunday
2021/03/01;065A2OCCI0U3HODVLB4H87TQ004C;480;Android;LiveTV;Unknown;8;Monday
2021/03/06;KWVGC31EFNDI58QG7V842BDA003F;3360;Android;LiveTV;Unknown;56;Saturday
2021/03/07;44QBI876MEQWJ433HHXC3HEU006D;1200;Leanback;LiveTV;The Mummy Returns;20;Sunday
2021/03/09;GYXAAVDQ8G7P6K9IFIB43MZD000F;120;Android;LiveTV;Unknown;2;Tuesday
2021/03/09;BITN9A0V1S47AMKRFS1475LJ002X;300;Leanback;LiveTV;Unknown;5;Tuesday
2021/03/09;BITN9A0V1S47AMKRFS1475LJ002X;2220;Web;LiveTV;SA Today;37;Tuesday
2021/02/24;44QBI876MEQWJ433HHXC3HEU006D;9880;Leanback;LiveTV;World Business Report;164.66666666666666;Wednesday
2021/02/25;HGKBH7DQDW9BJ0F0G4A4BI7B002V;1440;Web;LiveTV;eNuus;24;Thursday
2021/02/27;GEAP064IFQNQ804ZIZA6KRBJ005K;7375;Web;Catch Up;The Outpost;122.91666666666667;Saturday
2021/02/28;JFI0839F8G8LKIWVCVCCBIMO0045;1920;Leanback;LiveTV;Eredivisie 2020-2021;32;Sunday
2021/03/02;8H97BUBN86RPIZTHIAYA2HL7004H;1374;Leanback;Other;Isibaya;22.9;Tuesday
2021/03/02;KA8H3MIC62ZY50A8KGCBFTDT004R;900;Leanback;LiveTV;Unknown;15;Tuesday
2021/03/05;99XY8K7T71P3KIC125HPLFM1004C;240;Leanback;LiveTV;Swashbuckle;4;Friday
2021/03/06;FAQLMB61K7REJA6M3X67DIUL003M;1260;Leanback;Catch Up;Flipping 101 With Tarek El Moussa;21;Saturday
2021/03/08;HGRP4C1UIDDBDFG0981M9SUE0033;780;Leanback;LiveTV;Sports Bulletin Around The Clock;13;Monday
2021/03/08;J28Q52YP9LDQ0WX2CQUFITPA005S;4140;Leanback;LiveTV;magnum p.i.;69;Monday
2021/02/23;EPBF04WULJ4Z3T1GEO1UIT7E006H;5460;Leanback;LiveTV;Suidooster;91;Tuesday
2021/02/24;9494F5W8E8TBHRDU49ML0Q4N0042;1380;Leanback;LiveTV;Sports Bulletin Around The Clock;23;Wednesday
2021/02/24;KHKT50M3HEOE2ADE4NXT91UK002X;2040;Leanback;LiveTV;BBC World News;34;Wednesday
2021/02/25;9494F5W8E8TBHRDU49ML0Q4N0042;1140;Leanback;LiveTV;Unknown;19;Thursday
2021/02/27;GL1KMCXWHXLDM0FI5LMV5DQZ0051;580;Leanback;LiveTV;The Devil Wears Prada;9.666666666666666;Saturday
2021/03/01;3YD670SYEC196D8VH1EQ7AW6000W;1440;Leanback;LiveTV;Unknown;24;Monday
2021/03/03;KA8H3MIC62ZY50A8KGCBFTDT004R;1080;Leanback;LiveTV;Unknown;18;Wednesday
2021/03/05;99XY8K7T71P3KIC125HPLFM1004C;300;Leanback;LiveTV;ATP500 '21: Rotterdam Open QF2;5;Friday
2021/03/06;AIFZAJ4HF4E9J6DR69W8GDVP002R;2580;Leanback;LiveTV;Unknown;43;Saturday
2021/03/08;MGSP66WAG6HL0U4C8TCMJU5L002C;780;Android;Catch Up;90 Day FiancÃ©;13;Monday
2021/02/23;D9GKEJ0WEUX6LS3SJYIT5IUL001V;2202;Leanback;LiveTV;Generations: The Legacy;36.7;Tuesday
2021/02/24;8DCNAI3T3JCZDCORDUW90F1W0047;600;Leanback;LiveTV;Unknown;10;Wednesday
2021/02/25;ANTN976EHRBH9APTBLBO3ZWE002H;840;Leanback;LiveTV;Unknown;14;Thursday
2021/02/25;1ZFLB2OXKHBLALOVIVFIDI8O0031;508;Web;LiveTV;Rev;8.466666666666667;Thursday
2021/02/26;JLP8HMRSERRT7SHE2L7V8177004S;1646;iOS;LiveTV;Pirate Traders;27.433333333333334;Friday
2021/02/26;DNDTA33AGYYMBZZS1BBOE8080062;2100;Leanback;LiveTV;Quest Means Business;35;Friday
2021/02/28;LWQU7QHUEF8LM3YP62I067KC0067;180;Leanback;LiveTV;Unknown;3;Sunday
2021/02/28;1YVI426GELIXM0MXKW9K407U004L;7250;Web;Catch Up;Centigrade;120.83333333333333;Sunday
2021/03/01;DNDTA33AGYYMBZZS1BBOE8080062;1260;Web;LiveTV;Love Island South Africa;21;Monday
2021/03/02;JLP8HMRSERRT7SHE2L7V8177004S;60;Leanback;LiveTV;Unknown;1;Tuesday
2021/03/05;9WEF1XUM2E8U9GG5FQ9EKLIX0038;6120;Leanback;Other;Griekwastad;102;Friday
2021/03/06;KURTD4R8BFO90XY5K0HILPH7001X;3000;Leanback;LiveTV;RAI Italia;50;Saturday
2021/03/07;EJDJ2Y551IK5C3NRIFV98V5D0023;240;Leanback;LiveTV;Magnum P.I.;4;Sunday
2021/03/07;5GHW81551IM3J0LKFA71LZ6V005Z;300;Web;LiveTV;Judge Judy;5;Sunday
2021/02/24;JY1G5DDE784YHQTT86DY1S07006O;2580;Leanback;LiveTV;Major Payne;43;Wednesday
2021/02/26;CR1G29R074Y93PVPBAXALFBQ002O;2580;Leanback;Catch Up;Boer Soek 'N Vrou;43;Friday
2021/02/26;I7SNFC8FAWR3AS8HDYGDGWK0003Q;5782;Leanback;LiveTV;Unknown;96.36666666666666;Friday
2021/02/28;HVHQB4SB2B3JER5PHHBO5DNM004K;2717;Web;LiveTV;PL 20/21: Chelsea v Man Utd;45.28333333333333;Sunday
2021/03/01;IFIPM513BCIM7WA5E0SQ6YNL006X;120;Leanback;LiveTV;CNN Newsroom;2;Monday
2021/03/05;18OX855ZBCKS6I1C7X7EISRE001K;240;Leanback;LiveTV;Britain's Most Expensive Home;4;Friday
2021/03/06;3YD670SYEC196D8VH1EQ7AW6000W;1800;Leanback;LiveTV;Unknown;30;Saturday
2021/03/07;1YVI426GELIXM0MXKW9K407U004L;3060;Leanback;LiveTV;House On The Hill;51;Sunday
2021/03/07;KGRYJSUZ2B1M3T0P0RY8I1GQ0031;1620;iOS;LiveTV;WTA1000 '21: Dubai Open D1 AM;27;Sunday
2021/03/08;HBJV8IELD3Q9EVNQBZNLB5GZ004J;6240;Leanback;LiveTV;PL 20/21: Fulham v Tottenham;104;Monday
2021/03/08;1B37HXHLCBF0AS4R3LVUIN1M001Z;5160;Leanback;LiveTV;PL Build Up;86;Monday
2021/02/23;90FICLRAMEW5HUKGHEQVADOS000D;41;Leanback;Other;Die Beste Van Huisgenoot Ware Lewensdramas;0.6833333333333333;Tuesday
2021/02/26;KWVGC31EFNDI58QG7V842BDA003F;2765;Android;Catch Up;Maleficent: Mistress Of Evil;46.083333333333336;Friday
2021/02/28;JYOGA9HQ4XY696D39OMU9LAG000H;1560;Leanback;LiveTV;brian houston @ hillsong tv;26;Sunday
2021/02/28;EMJ208VJCKWX0WJC5LXBI7S0003Y;9480;Leanback;LiveTV;Unknown;158;Sunday
2021/02/28;GJHRHNOSGPFJAR1F17YL5487004Y;5940;Leanback;LiveTV;Unknown;99;Sunday
2021/02/28;GJHRHNOSGPFJAR1F17YL5487004Y;3360;Leanback;LiveTV;Unknown;56;Sunday
2021/02/28;FLXL57KK1LRMKP6TB8KYKUWV006O;1440;Leanback;Other;90 Day FiancÃ©;24;Sunday
2021/03/01;K0ET7QSKE5OJ526F656F0ZU6004J;8640;Leanback;LiveTV;Unknown;144;Monday
2021/03/02;ANTN976EHRBH9APTBLBO3ZWE002H;780;Leanback;LiveTV;I Was Murdered;13;Tuesday
2021/03/02;GIDP44AX4BSLG7GIK2QSHUBS005G;1608;Leanback;Catch Up;Grey's Anatomy;26.8;Tuesday
2021/03/03;48FNFEO1AQJMM44O51ZB8Z48006R;720;Web;LiveTV;Unknown;12;Wednesday
2021/03/04;94I00LFL7R0B9EIBHHLJ8RBS0030;4528;Leanback;LiveTV;PRO14 20/21: Zebre v Dragons;75.46666666666667;Thursday
2021/03/06;18OX855ZBCKS6I1C7X7EISRE001K;960;Leanback;LiveTV;EastEnders;16;Saturday
2021/03/07;18OX855ZBCKS6I1C7X7EISRE001K;780;Leanback;LiveTV;Call The Midwife;13;Sunday
2021/03/09;1HIJ816PADTBDKZW0NAYCXT3001T;60;Leanback;LiveTV;Unknown;1;Tuesday
2021/02/23;IU7TALZFA4A19B369AM2F809006P;5640;Leanback;LiveTV;Unknown;94;Tuesday
2021/02/24;9BYM2X0WGJ2BER9WLQ95D7XI003M;386;Leanback;Catch Up;The Bachelorette South Africa;6.433333333333334;Wednesday
2021/02/25;0WVBAT0DEOPN6JHF7LNC9ADI002K;540;Leanback;LiveTV;Unknown;9;Thursday
2021/02/26;6FIOCHCDGFZF56W9ET9THOYQ002O;780;Android;Catch Up;India v England Test Series;13;Friday
2021/02/27;76LO3HVPLCVAG829LB4V85HP001F;1200;Leanback;LiveTV;The River;20;Saturday
2021/03/02;KURTD4R8BFO90XY5K0HILPH7001X;1140;Leanback;LiveTV;Lokshin Bioskop: The Wedding Dress;19;Tuesday
2021/03/03;I4KOJ45X57FM9CSA17ENB89E003X;180;Android;LiveTV;Unknown;3;Wednesday
2021/03/04;5LUV52FQEIAUDF9XJBMB5Q9F004G;1740;Web;Catch Up;KwÃªla;29;Thursday
2021/03/05;EPBF04WULJ4Z3T1GEO1UIT7E006H;120;Leanback;LiveTV;CNN Newsroom with Michael Holmes;2;Friday
2021/03/07;GJHRHNOSGPFJAR1F17YL5487004Y;840;Leanback;LiveTV;Unknown;14;Sunday
2021/03/07;EJDJ2Y551IK5C3NRIFV98V5D0023;120;Leanback;LiveTV;Top Gear;2;Sunday
2021/03/08;5NK5ILO11S310QYPEIHPHLH8001L;5040;Leanback;LiveTV;South Africa Tonight;84;Monday
2021/03/08;BBDDBE52HO8S2BUNJETN8L3V0064;840;Leanback;LiveTV;Unknown;14;Monday
2021/03/09;841NJLAP5ZR83KQF2FSZEUQH0011;240;Leanback;LiveTV;Die Boekklub;4;Tuesday
2021/02/22;FZ6H4BYYKE3XG6NV57786R2I000U;4;Web;LiveTV;Certi Sounds;0.06666666666666667;Monday
2021/02/23;HBJV8IELD3Q9EVNQBZNLB5GZ004J;1861;Web;Catch Up;Mamazala;31.016666666666666;Tuesday
2021/02/23;L6CLEF7NLPK4HS731JBX5ZD60013;7848;Android;Catch Up;Us;130.8;Tuesday
2021/02/23;44QBI876MEQWJ433HHXC3HEU006D;1982;Leanback;LiveTV;Bizarre Foods With Andrew Zimmern;33.03333333333333;Tuesday
2021/02/24;APMDFNURG3717TEHKQLJCSOS001M;300;iOS;LiveTV;The Kitchen;5;Wednesday
2021/02/24;42P63SX0LVX1J5DQBKWUHTTN004S;900;Leanback;LiveTV;SA Today;15;Wednesday
2021/02/28;18OX855ZBCKS6I1C7X7EISRE001K;6981;Leanback;LiveTV;PL 20/21: Leeds v A Villa;116.35;Sunday
2021/03/06;LH6KIAQO8D71G9LWFS019AAP001D;1200;Leanback;LiveTV;Unknown;20;Saturday
2021/03/07;8JD99KU8E2L8829SDX9A33BP0014;1200;Leanback;LiveTV;Unknown;20;Sunday
2021/03/08;9ODJ4F2AFH3WJ5TO8TEI2IV30046;1440;Web;LiveTV;CBS Presents Oprah With Meghan And...;24;Monday
2021/03/09;7X205RD7KE7QAMJS0S5KFDB1000I;120;Leanback;LiveTV;Unknown;2;Tuesday
2021/02/24;9CQP1WGUKE35F1YBLM02D52H000S;300;Leanback;LiveTV;teen titans go!;5;Wednesday
2021/02/25;GKH250VPM8L8JB943Y4887YK006P;1669;Web;LiveTV;UEL 20/21: Arsenal v Benfica;27.816666666666666;Thursday
2021/02/26;1YVI426GELIXM0MXKW9K407U004L;2880;Leanback;Other;Lioness;48;Friday
2021/02/26;KGRYJSUZ2B1M3T0P0RY8I1GQ0031;5011;iOS;LiveTV;WTA 500 '21: Adelaide Int SF1;83.51666666666667;Friday
2021/02/27;3YD670SYEC196D8VH1EQ7AW6000W;7200;Leanback;LiveTV;Unknown;120;Saturday
2021/02/27;HBAPB2I1CUEPKFZLHHOKAOD80022;3927;Leanback;Other;Gomora;65.45;Saturday
2021/02/28;C70RLUAK39VF53L2KE90LFKA006X;2340;Leanback;LiveTV;South Africa Tonight;39;Sunday
2021/02/28;H9Q00LM5FAQWGG4X2XGDFKDZ002O;506;Leanback;LiveTV;Border Force USA: The Bridges;8.433333333333334;Sunday
2021/02/28;7I9V75OUM59EC563JGKW9R7M005Y;540;Web;LiveTV;Sousie;9;Sunday
2021/02/28;JLP8HMRSERRT7SHE2L7V8177004S;88;iOS;LiveTV;Black Pharaohs: Flooded Pyramids;1.4666666666666666;Sunday
2021/03/01;1HIJ816PADTBDKZW0NAYCXT3001T;60;Leanback;LiveTV;Unknown;1;Monday
2021/03/02;1YVI426GELIXM0MXKW9K407U004L;5346;Leanback;Catch Up;Grey's Anatomy;89.1;Tuesday
2021/03/03;7BFWMH1I6ITYGFMWHGHN4T6V002O;276;iOS;LiveTV;Unknown;4.6;Wednesday
2021/03/05;I4KOJ45X57FM9CSA17ENB89E003X;480;Android;LiveTV;Unknown;8;Friday
2021/03/05;GHPPD6GL2E6MDK3VJ6J4105X003A;1200;Android;LiveTV;Unknown;20;Friday
2021/03/05;0WVBAT0DEOPN6JHF7LNC9ADI002K;960;Leanback;LiveTV;Unknown;16;Friday
2021/03/06;JAT8LGNK3SQKLYVX3M22KO3H0062;300;Leanback;Other;Afrikaanse Leiers;5;Saturday
2021/03/07;7X205RD7KE7QAMJS0S5KFDB1000I;120;Leanback;LiveTV;Unknown;2;Sunday
2021/03/07;42P63SX0LVX1J5DQBKWUHTTN004S;300;Leanback;LiveTV;Talking Business;5;Sunday
2021/03/07;JE5Q9824H8CG7RX0E57W1LK2001P;240;Android;LiveTV;Unknown;4;Sunday
2021/02/23;L6CLEF7NLPK4HS731JBX5ZD60013;416;Android;Catch Up;Survivor;6.933333333333334;Tuesday
2021/02/24;EPBF04WULJ4Z3T1GEO1UIT7E006H;900;Leanback;LiveTV;Groen: NamibiÃ«;15;Wednesday
2021/02/26;44QBI876MEQWJ433HHXC3HEU006D;528;Leanback;LiveTV;Unknown;8.8;Friday
2021/02/27;ANTN976EHRBH9APTBLBO3ZWE002H;1020;Leanback;LiveTV;Unknown;17;Saturday
